time,belpex,solar,wind,load
2022-08-06 17:00:00,318.14,1657.28,58.8,8394.0325
2022-08-06 18:00:00,372.45,701.05,88.9725,8294.095
2022-08-06 19:00:00,396.75,154.355,136.5225,8116.8925
2022-08-06 20:00:00,380.58,6.16,179.775,8085.1175
2022-08-06 21:00:00,369.08,0.0,187.745,8127.99
2022-08-06 22:00:00,324.98,0.0,148.175,7877.3925
2022-08-06 23:00:00,277.89,0.0,77.0425,7478.6675
2022-08-07 00:00:00,232.85,0.0,42.7225,7208.51
2022-08-07 01:00:00,218.28,0.0,17.985,6946.5775
2022-08-07 02:00:00,206.4,0.0,5.6,6852.675
2022-08-07 03:00:00,200.47,0.0,2.54,6805.6975
2022-08-07 04:00:00,205.23,0.0,4.2775,6751.5
2022-08-07 05:00:00,205.0,43.04,5.92,6808.8275
2022-08-07 06:00:00,206.29,325.2625,6.9525,7020.9225
2022-08-07 07:00:00,162.27,1249.9625,5.365,7407.5125
2022-08-07 08:00:00,142.7,2427.73,1.945,7792.795
2022-08-07 09:00:00,100.0,3323.61,1.5,7991.565
2022-08-07 10:00:00,87.69,3981.6325,1.3775,8120.58
2022-08-07 11:00:00,86.82,4384.2175,1.3025,8106.3825
2022-08-07 12:00:00,70.73,4518.195,2.3925,7961.415
2022-08-07 13:00:00,70.8,4428.55,5.52,7781.3625
2022-08-07 14:00:00,86.0,4109.1075,5.325,7706.52
2022-08-07 15:00:00,102.82,3595.3675,7.15,7718.305
2022-08-07 16:00:00,199.42,2887.8425,10.345,7869.62
2022-08-07 17:00:00,301.67,1810.5625,12.9625,8150.0175
2022-08-07 18:00:00,393.3,695.6125,38.3175,8243.885
2022-08-07 19:00:00,421.99,139.6425,88.575,8242.88
2022-08-07 20:00:00,419.92,5.2725,110.85,8319.5925
2022-08-07 21:00:00,401.86,0.0,98.7825,8246.9875
2022-08-07 22:00:00,359.42,0.0,68.265,7897.21
2022-08-07 23:00:00,310.08,0.0,26.1675,7503.515
2022-08-08 00:00:00,271.53,0.0,17.1525,7239.7275
2022-08-08 01:00:00,265.15,0.0,12.205,7100.0275
2022-08-08 02:00:00,278.36,0.0,17.0825,7083.415
2022-08-08 03:00:00,272.85,0.0,30.2575,7242.2525
2022-08-08 04:00:00,310.38,0.0,46.635,7563.6975
2022-08-08 05:00:00,363.41,39.86,71.4125,8177.9825
2022-08-08 06:00:00,410.0,318.0825,99.0475,8834.815
2022-08-08 07:00:00,414.68,1236.1275,108.6975,9365.875
2022-08-08 08:00:00,384.55,2397.85,105.8025,9652.6675
2022-08-08 09:00:00,339.29,3276.3225,92.07,9864.84
2022-08-08 10:00:00,284.01,3907.4925,82.0575,9950.105
2022-08-08 11:00:00,254.53,4214.53,76.5225,9793.895
2022-08-08 12:00:00,271.51,4159.66,75.32,9808.5425
2022-08-08 13:00:00,266.14,3964.79,82.1075,9621.0225
2022-08-08 14:00:00,300.1,3634.7225,97.6075,9471.65
2022-08-08 15:00:00,328.34,3177.855,133.1975,9366.0975
2022-08-08 16:00:00,406.02,2552.5675,193.195,9433.765
2022-08-08 17:00:00,439.93,1614.6,298.65,9511.605
2022-08-08 18:00:00,495.9,663.7325,456.1025,9329.6475
2022-08-08 19:00:00,493.83,139.9175,624.11,9097.245
2022-08-08 20:00:00,455.0,4.205,747.5075,8951.2825
2022-08-08 21:00:00,429.15,0.0,793.2125,9017.1225
2022-08-08 22:00:00,391.2,0.0,777.34,8561.145
2022-08-08 23:00:00,330.76,0.0,627.18,7984.22
2022-08-09 00:00:00,298.92,0.0,528.1875,7741.07
2022-08-09 01:00:00,298.95,0.0,442.5475,7496.265
2022-08-09 02:00:00,289.2,0.0,393.3275,7406.8625
2022-08-09 03:00:00,295.75,0.0,372.835,7454.3
2022-08-09 04:00:00,320.01,0.0,358.04,7634.325
2022-08-09 05:00:00,382.92,37.0,352.295,8209.8375
2022-08-09 06:00:00,414.98,311.13,371.33,8863.575
2022-08-09 07:00:00,426.22,1207.04,380.825,9428.84
2022-08-09 08:00:00,383.99,2379.9325,391.4675,9802.7475
2022-08-09 09:00:00,310.09,3277.5275,397.9725,9963.115
2022-08-09 10:00:00,282.41,3930.3875,427.72,10064.195
2022-08-09 11:00:00,276.01,4322.88,491.2375,9927.25
2022-08-09 12:00:00,251.0,4445.4325,600.6425,9977.07
2022-08-09 13:00:00,254.9,4347.7025,802.7825,9859.5225
2022-08-09 14:00:00,263.68,4063.81,1030.4,9687.8575
2022-08-09 15:00:00,289.02,3525.8875,1104.7975,9612.54
2022-08-09 16:00:00,350.94,2784.3075,1260.8725,9696.15
2022-08-09 17:00:00,419.78,1718.295,1400.045,9674.895
2022-08-09 18:00:00,469.8,663.105,1462.2975,9477.3025
2022-08-09 19:00:00,469.72,131.0625,1558.1625,9269.91
2022-08-09 20:00:00,428.67,3.5825,1578.7175,9101.275
2022-08-09 21:00:00,406.45,0.0,1541.565,9066.7875
2022-08-09 22:00:00,343.31,0.0,1402.23,8698.75
2022-08-09 23:00:00,297.01,0.0,1260.2425,8117.15
2022-08-10 00:00:00,286.98,0.0,1145.72,7825.64
2022-08-10 01:00:00,298.71,0.0,1060.6975,7642.215
2022-08-10 02:00:00,285.6,0.0,931.25,7561.1525
2022-08-10 03:00:00,269.2,0.0,792.8675,7596.8325
2022-08-10 04:00:00,292.03,0.0,694.215,7783.3975
2022-08-10 05:00:00,321.36,38.25,655.5675,8319.4925
2022-08-10 06:00:00,383.81,364.2075,640.3975,8932.3425
2022-08-10 07:00:00,395.51,1190.6775,612.6875,9472.6425
2022-08-10 08:00:00,356.26,2361.2375,534.3625,9819.0775
2022-08-10 09:00:00,302.9,3263.37,455.96,9898.405
2022-08-10 10:00:00,271.33,3904.5925,467.86,10058.925
2022-08-10 11:00:00,271.5,4294.6575,557.1725,10016.915
2022-08-10 12:00:00,231.7,4452.025,705.4475,9982.035
2022-08-10 13:00:00,238.17,4376.5075,915.9975,9869.7825
2022-08-10 14:00:00,262.6,4061.915,1165.9925,9709.1025
2022-08-10 15:00:00,303.1,3564.175,1388.815,9602.72
2022-08-10 16:00:00,353.0,2846.3525,1562.64,9787.3125
2022-08-10 17:00:00,409.93,1754.36,1687.23,9752.52
2022-08-10 18:00:00,449.0,656.905,1758.7975,9511.2225
2022-08-10 19:00:00,454.73,123.1925,1788.49,9382.3475
2022-08-10 20:00:00,420.0,2.84,1784.09,9309.58
2022-08-10 21:00:00,406.84,0.0,1726.24,9248.275
2022-08-10 22:00:00,355.01,0.0,1586.2825,8823.895
2022-08-10 23:00:00,309.92,0.0,1254.775,8272.4375
2022-08-11 00:00:00,300.03,0.0,1026.4675,7902.7375
2022-08-11 01:00:00,310.0,0.0,832.6525,7733.7075
2022-08-11 02:00:00,306.3,0.0,712.825,7627.08
2022-08-11 03:00:00,312.0,0.0,637.23,7627.35
2022-08-11 04:00:00,347.06,0.0,566.7225,7777.12
2022-08-11 05:00:00,401.9,31.175,489.705,8303.0925
2022-08-11 06:00:00,419.97,361.02,426.8925,9027.6525
2022-08-11 07:00:00,414.9,1182.545,386.37,9556.49
2022-08-11 08:00:00,397.16,2255.1125,352.3675,9907.7325
2022-08-11 09:00:00,355.1,3186.8725,292.955,10126.785
2022-08-11 10:00:00,334.44,3868.455,238.75,10379.705
2022-08-11 11:00:00,300.73,4279.5775,238.82,10240.5025
2022-08-11 12:00:00,284.51,4439.62,324.01,10119.1475
2022-08-11 13:00:00,289.97,4359.01,521.2125,9982.2925
2022-08-11 14:00:00,305.83,4042.68,819.02,9861.4625
2022-08-11 15:00:00,336.92,3546.37,1107.3125,9870.1925
2022-08-11 16:00:00,401.31,2827.63,1324.025,9830.08
2022-08-11 17:00:00,450.0,1734.0375,1510.0225,9844.6875
2022-08-11 18:00:00,539.9,642.8525,1624.465,9667.465
2022-08-11 19:00:00,534.75,117.45,1668.4825,9409.95
2022-08-11 20:00:00,446.0,2.1125,1671.2325,9184.4025
2022-08-11 21:00:00,414.99,0.0,1630.805,9149.72
2022-08-11 22:00:00,390.0,0.0,1549.2875,8768.81
2022-08-11 23:00:00,422.1,0.0,1085.645,8290.3675
2022-08-12 00:00:00,405.0,0.0,866.605,7984.5575
2022-08-12 01:00:00,395.69,0.0,776.8775,7782.2875
2022-08-12 02:00:00,391.95,0.0,738.2825,7720.0075
2022-08-12 03:00:00,402.55,0.0,727.2825,7717.26
2022-08-12 04:00:00,408.0,0.0,697.1575,7869.4175
2022-08-12 05:00:00,469.2,28.5375,665.765,8294.0325
2022-08-12 06:00:00,513.31,285.655,642.5025,8945.4525
2022-08-12 07:00:00,508.0,1179.93,611.505,9505.7375
2022-08-12 08:00:00,472.56,2365.7875,551.465,9844.8425
2022-08-12 09:00:00,419.9,3258.385,439.8475,10077.88
2022-08-12 10:00:00,371.98,3895.1725,324.205,10153.505
2022-08-12 11:00:00,351.1,4283.365,287.36,9946.185
2022-08-12 12:00:00,328.45,4439.315,350.565,9781.695
2022-08-12 13:00:00,323.43,4359.025,543.5125,9642.65
2022-08-12 14:00:00,350.12,4042.53,897.185,9612.91
2022-08-12 15:00:00,384.11,3546.88,1264.455,9652.1575
2022-08-12 16:00:00,448.24,2827.1225,1537.9325,9714.0925
2022-08-12 17:00:00,489.99,1727.3225,1710.975,9673.1225
2022-08-12 18:00:00,560.0,629.8325,1796.8725,9466.1275
2022-08-12 19:00:00,565.4,111.035,1826.9225,9259.815
2022-08-12 20:00:00,507.78,1.455,1782.745,9106.2325
2022-08-12 21:00:00,469.47,0.0,1642.6825,9149.1075
2022-08-12 22:00:00,424.02,0.0,1472.4575,8785.325
2022-08-12 23:00:00,427.23,0.0,1174.32,8195.5325
2022-08-13 00:00:00,400.71,0.0,969.6925,7828.49
2022-08-13 01:00:00,387.87,0.0,787.4275,7501.4975
2022-08-13 02:00:00,374.09,0.0,653.1425,7387.035
2022-08-13 03:00:00,375.79,0.0,537.625,7345.2425
2022-08-13 04:00:00,382.76,0.0,509.16,7273.33
2022-08-13 05:00:00,379.9,25.975,503.235,7346.84
2022-08-13 06:00:00,388.74,276.895,485.845,7657.9275
2022-08-13 07:00:00,399.9,1180.4225,471.7425,8038.7675
2022-08-13 08:00:00,374.5,2383.275,470.535,8435.41
2022-08-13 09:00:00,333.41,3283.0625,411.82,8615.4725
2022-08-13 10:00:00,284.5,3925.35,284.315,8690.03
2022-08-13 11:00:00,185.4,4318.3125,154.3625,8706.2975
2022-08-13 12:00:00,19.99,4474.0075,60.495,8546.575
2022-08-13 13:00:00,117.7,4385.2675,26.09,8406.55
2022-08-13 14:00:00,265.5,4060.8225,52.9275,8446.785
2022-08-13 15:00:00,334.8,3556.675,164.5475,8405.1825
2022-08-13 16:00:00,412.3,2826.655,345.4975,8549.0075
2022-08-13 17:00:00,466.2,1715.025,549.925,8625.11
2022-08-13 18:00:00,503.26,616.7925,713.62,8604.815
2022-08-13 19:00:00,504.7,105.26,795.3925,8484.7125
2022-08-13 20:00:00,479.94,0.89,811.385,8484.425
2022-08-13 21:00:00,461.91,0.0,771.95,8543.6
2022-08-13 22:00:00,425.89,0.0,697.0525,8277.8475
2022-08-13 23:00:00,416.3,0.0,976.46,7802.3225
2022-08-14 00:00:00,397.2,0.0,928.8825,7511.5175
2022-08-14 01:00:00,377.9,0.0,817.585,7170.7225
2022-08-14 02:00:00,354.0,0.0,713.89,7088.3975
2022-08-14 03:00:00,350.06,0.0,669.94,7006.595
2022-08-14 04:00:00,351.01,0.0,655.79,6995.4125
2022-08-14 05:00:00,352.77,22.68,625.54,7036.6725
2022-08-14 06:00:00,350.05,287.7825,557.225,7227.8275
2022-08-14 07:00:00,355.17,1050.7125,487.8125,7593.9325
2022-08-14 08:00:00,339.94,2111.6825,420.7275,7978.7325
2022-08-14 09:00:00,309.0,2983.0275,305.9475,8201.04
2022-08-14 10:00:00,233.33,3577.6175,184.2625,8382.1425
2022-08-14 11:00:00,109.0,3897.445,101.1,8396.795
2022-08-14 12:00:00,45.74,3970.6075,56.72,8274.7325
2022-08-14 13:00:00,76.38,3813.13,66.3975,8119.3325
2022-08-14 14:00:00,161.84,3477.29,169.445,8041.6575
2022-08-14 15:00:00,305.89,2926.0225,392.7075,8042.4675
2022-08-14 16:00:00,348.12,2132.6925,672.57,8190.3575
2022-08-14 17:00:00,415.9,1147.0025,976.7375,8442.86
2022-08-14 18:00:00,454.91,500.6525,1207.295,8537.83
2022-08-14 19:00:00,459.96,105.085,1331.2975,8558.6425
2022-08-14 20:00:00,462.6,0.2625,1311.9975,8579.255
2022-08-14 21:00:00,455.42,0.0,1258.1575,8575.7775
2022-08-14 22:00:00,422.68,0.0,1144.1825,8235.8875
2022-08-14 23:00:00,375.03,0.0,487.01,7873.905
2022-08-15 00:00:00,361.09,0.0,461.955,7605.54
2022-08-15 01:00:00,360.64,0.0,579.25,7167.9
2022-08-15 02:00:00,350.0,0.0,816.55,7067.6075
2022-08-15 03:00:00,352.99,0.0,920.5525,7065.6675
2022-08-15 04:00:00,362.74,0.0,886.48,7159.52
2022-08-15 05:00:00,339.8,11.8025,928.36,7236.9875
2022-08-15 06:00:00,396.4,195.92,863.2775,7423.2825
2022-08-15 07:00:00,445.77,545.99,858.085,7757.7525
2022-08-15 08:00:00,452.8,904.51,788.68,8107.0325
2022-08-15 09:00:00,431.41,1259.4375,687.6175,8341.0975
2022-08-15 10:00:00,407.06,1556.7625,599.41,8515.7575
2022-08-15 11:00:00,402.31,1753.255,494.5825,8513.8475
2022-08-15 12:00:00,392.13,1915.12,392.715,8306.7475
2022-08-15 13:00:00,392.77,2086.045,337.4675,8120.4525
2022-08-15 14:00:00,380.09,2095.31,253.055,8005.2075
2022-08-15 15:00:00,400.05,1892.21,210.67,7988.91
2022-08-15 16:00:00,448.84,1548.1325,192.7775,8143.515
2022-08-15 17:00:00,495.0,1031.1975,194.7625,8409.855
2022-08-15 18:00:00,520.01,491.2425,218.06,8412.475
2022-08-15 19:00:00,555.72,95.1175,224.6425,8364.6225
2022-08-15 20:00:00,536.69,0.14,193.82,8455.2725
2022-08-15 21:00:00,507.0,0.0,194.4,8418.8925
2022-08-15 22:00:00,475.42,0.0,246.905,8067.9025
2022-08-15 23:00:00,383.0,0.0,687.015,7652.725
2022-08-16 00:00:00,304.68,0.0,732.8975,7342.055
2022-08-16 01:00:00,308.1,0.0,702.6925,7159.23
2022-08-16 02:00:00,312.6,0.0,705.355,7130.06
2022-08-16 03:00:00,305.3,0.0,766.195,7311.19
2022-08-16 04:00:00,309.5,0.0,857.0,7691.2325
2022-08-16 05:00:00,321.2,17.8775,888.125,8351.065
2022-08-16 06:00:00,393.0,279.685,817.2225,9007.425
2022-08-16 07:00:00,450.0,962.4775,750.83,9696.5775
2022-08-16 08:00:00,442.47,1744.8875,659.15,10072.9925
2022-08-16 09:00:00,395.1,2387.225,537.5375,10258.51
2022-08-16 10:00:00,379.02,2910.535,411.3675,10435.465
2022-08-16 11:00:00,355.2,3137.4275,316.6125,10284.6125
2022-08-16 12:00:00,363.43,3046.025,277.3825,10319.3775
2022-08-16 13:00:00,401.4,2779.585,174.33,10201.6625
2022-08-16 14:00:00,415.3,2428.365,77.155,10025.7525
2022-08-16 15:00:00,431.7,1955.82,39.195,9948.745
2022-08-16 16:00:00,495.0,1317.35,19.7675,10053.16
2022-08-16 17:00:00,531.99,792.4225,12.615,10061.235
2022-08-16 18:00:00,599.99,388.2625,12.7125,9902.14
2022-08-16 19:00:00,600.0,73.5625,15.54,9736.865
2022-08-16 20:00:00,598.9,0.0225,17.6875,9600.58
2022-08-16 21:00:00,531.79,0.0,24.25,9443.4825
2022-08-16 22:00:00,477.6,0.0,48.15,9019.6475
2022-08-16 23:00:00,523.94,0.0,183.4425,8407.8775
2022-08-17 00:00:00,483.88,0.0,205.7825,8096.085
2022-08-17 01:00:00,472.13,0.0,244.9175,7875.0875
2022-08-17 02:00:00,424.24,0.0,304.47,7787.0425
2022-08-17 03:00:00,377.52,0.0,301.63,7827.5325
2022-08-17 04:00:00,420.25,0.0,358.305,8036.2675
2022-08-17 05:00:00,479.79,6.675,356.8475,8550.1125
2022-08-17 06:00:00,593.35,139.315,344.205,9219.655
2022-08-17 07:00:00,616.33,386.4975,330.9975,9805.8975
2022-08-17 08:00:00,575.1,596.875,316.36,10166.465
2022-08-17 09:00:00,549.97,755.7425,280.1,10246.9475
2022-08-17 10:00:00,526.89,982.1775,267.765,10407.3775
2022-08-17 11:00:00,507.77,1289.58,253.075,10365.405
2022-08-17 12:00:00,507.26,1698.63,233.58,10333.805
2022-08-17 13:00:00,491.32,2060.7475,270.3975,10233.6675
2022-08-17 14:00:00,508.79,2145.01,337.1425,10080.7125
2022-08-17 15:00:00,541.6,1897.7875,401.205,9972.9525
2022-08-17 16:00:00,593.3,1372.05,448.675,10165.8
2022-08-17 17:00:00,676.04,844.9375,496.5225,10138.385
2022-08-17 18:00:00,747.93,391.81,585.08,9912.94
2022-08-17 19:00:00,681.0,70.53,689.715,9762.9375
2022-08-17 20:00:00,629.09,0.0025,729.0725,9733.215
2022-08-17 21:00:00,552.03,0.0,711.3375,9479.735
2022-08-17 22:00:00,499.65,0.0,698.0025,8965.1925
2022-08-17 23:00:00,523.92,0.0,149.2875,8369.635
2022-08-18 00:00:00,479.9,0.0,130.8725,7951.0625
2022-08-18 01:00:00,480.0,0.0,133.68,7871.6075
2022-08-18 02:00:00,428.7,0.0,144.9,7652.1725
2022-08-18 03:00:00,407.75,0.0,130.7225,7642.1225
2022-08-18 04:00:00,402.06,0.0,112.1625,7820.625
2022-08-18 05:00:00,550.0,9.2675,93.715,8404.1375
2022-08-18 06:00:00,598.9,210.71,74.7,9169.83
2022-08-18 07:00:00,600.0,640.8825,52.295,9758.3175
2022-08-18 08:00:00,613.59,1164.835,42.365,10141.6725
2022-08-18 09:00:00,575.09,1810.0525,40.3075,10381.2475
2022-08-18 10:00:00,560.0,2410.2475,34.815,10644.3275
2022-08-18 11:00:00,525.4,2684.2825,36.0125,10500.8425
2022-08-18 12:00:00,526.69,2729.5425,42.165,10363.37
2022-08-18 13:00:00,528.77,2670.295,56.33,10201.8575
2022-08-18 14:00:00,521.99,2567.015,65.2175,10069.8075
2022-08-18 15:00:00,511.39,2289.6575,54.03,10028.8175
2022-08-18 16:00:00,542.04,1770.37,31.525,9981.3825
2022-08-18 17:00:00,580.42,1125.4875,19.9225,9977.5775
2022-08-18 18:00:00,645.07,488.655,18.8225,9803.8925
2022-08-18 19:00:00,644.38,79.4675,28.8425,9585.8875
2022-08-18 20:00:00,600.06,0.0,60.605,9425.815
2022-08-18 21:00:00,552.73,0.0,148.0975,9317.1525
2022-08-18 22:00:00,524.93,0.0,315.235,8893.2175
2022-08-18 23:00:00,510.09,0.0,429.19,8405.3175
2022-08-19 00:00:00,467.63,0.0,565.155,8091.955
2022-08-19 01:00:00,450.1,0.0,659.8925,7901.89
2022-08-19 02:00:00,416.45,0.0,693.305,7858.3
2022-08-19 03:00:00,439.39,0.0,668.0275,7908.92
2022-08-19 04:00:00,469.62,0.0,616.53,8131.225
2022-08-19 05:00:00,518.63,10.6275,555.77,8625.395
2022-08-19 06:00:00,571.2,227.955,489.1825,9318.1875
2022-08-19 07:00:00,577.72,783.29,427.17,9904.2225
2022-08-19 08:00:00,535.58,1367.245,381.295,10238.545
2022-08-19 09:00:00,505.34,1807.02,334.6675,10462.835
2022-08-19 10:00:00,499.68,2204.915,307.815,10518.3975
2022-08-19 11:00:00,485.79,2425.485,295.48,10282.17
2022-08-19 12:00:00,482.6,2347.305,259.79,10103.3425
2022-08-19 13:00:00,443.75,2144.285,234.9925,9959.99
2022-08-19 14:00:00,451.77,1797.5825,232.9175,9914.5725
2022-08-19 15:00:00,490.86,1539.825,268.73,9922.8875
2022-08-19 16:00:00,517.42,1218.2875,322.925,9949.315
2022-08-19 17:00:00,545.56,790.6,455.295,9889.89
2022-08-19 18:00:00,568.99,387.765,607.405,9678.2675
2022-08-19 19:00:00,569.4,63.7325,682.545,9475.14
2022-08-19 20:00:00,550.0,0.0,674.6525,9326.62
2022-08-19 21:00:00,530.58,0.0,564.87,9303.66
2022-08-19 22:00:00,504.93,0.0,424.9725,8911.2525
2022-08-19 23:00:00,512.09,0.0,255.695,8332.7625
2022-08-20 00:00:00,500.05,0.0,134.595,7974.9175
2022-08-20 01:00:00,480.09,0.0,82.99,7769.6725
2022-08-20 02:00:00,460.04,0.0,71.26,7637.8075
2022-08-20 03:00:00,452.61,0.0,78.7525,7561.1275
2022-08-20 04:00:00,452.15,0.0,77.6925,7484.985
2022-08-20 05:00:00,471.69,10.4325,72.405,7605.25
2022-08-20 06:00:00,475.03,241.5425,71.4525,7977.705
2022-08-20 07:00:00,484.93,984.9625,93.9875,8431.7225
2022-08-20 08:00:00,480.02,1980.66,157.365,8854.0975
2022-08-20 09:00:00,464.5,2829.245,259.09,9052.1725
2022-08-20 10:00:00,443.19,3459.14,362.395,9111.5975
2022-08-20 11:00:00,403.82,3754.2025,417.885,9111.6
2022-08-20 12:00:00,331.8,3759.9425,432.3725,8923.5875
2022-08-20 13:00:00,310.19,3557.59,469.56,8748.405
2022-08-20 14:00:00,325.32,3262.4875,520.975,8780.9525
2022-08-20 15:00:00,330.55,2767.3225,617.3375,8702.7825
2022-08-20 16:00:00,402.56,2108.6425,801.625,8801.87
2022-08-20 17:00:00,475.06,1279.6075,1029.945,8817.4525
2022-08-20 18:00:00,529.91,492.52,1222.7,8706.9675
2022-08-20 19:00:00,441.8,69.4525,1384.2675,8529.89
2022-08-20 20:00:00,480.0,0.0,1520.21,8540.3225
2022-08-20 21:00:00,407.55,0.0,1580.0375,8505.63
2022-08-20 22:00:00,373.3,0.0,1545.9775,8282.075
2022-08-20 23:00:00,430.27,0.0,1217.6525,7887.09
2022-08-21 00:00:00,381.0,0.0,1168.5975,7592.52
2022-08-21 01:00:00,374.94,0.0,1101.5375,7334.0725
2022-08-21 02:00:00,344.27,0.0,1067.825,7254.18
2022-08-21 03:00:00,323.0,0.0,1046.3275,7160.2675
2022-08-21 04:00:00,324.07,0.0,988.5175,7127.0175
2022-08-21 05:00:00,365.99,9.445,872.0875,7190.7525
2022-08-21 06:00:00,348.35,237.9375,785.0375,7384.215
2022-08-21 07:00:00,332.0,1044.785,722.8475,7806.28
2022-08-21 08:00:00,317.26,2078.6125,636.7475,8292.47
2022-08-21 09:00:00,254.52,2833.9625,563.005,8497.4925
2022-08-21 10:00:00,208.13,3201.23,500.6775,8646.14
2022-08-21 11:00:00,180.98,3396.1775,448.8875,8625.36
2022-08-21 12:00:00,88.81,3377.9,396.7225,8456.86
2022-08-21 13:00:00,109.75,3158.7225,341.2075,8263.835
2022-08-21 14:00:00,211.24,2781.3125,292.6975,8173.315
2022-08-21 15:00:00,317.26,2304.305,240.79,8179.18
2022-08-21 16:00:00,455.0,1772.0825,204.7775,8317.6875
2022-08-21 17:00:00,530.0,1071.8325,205.62,8563.38
2022-08-21 18:00:00,592.0,438.4925,230.525,8610.615
2022-08-21 19:00:00,621.41,62.2725,255.4525,8597.16
2022-08-21 20:00:00,601.59,0.0,265.93,8623.875
2022-08-21 21:00:00,586.62,0.0,262.74,8620.8
2022-08-21 22:00:00,565.76,0.0,228.3925,8332.1625
2022-08-21 23:00:00,504.25,0.0,1.5525,7812.2675
2022-08-22 00:00:00,477.42,0.0,2.315,7521.865
2022-08-22 01:00:00,467.72,0.0,8.9725,7365.47
2022-08-22 02:00:00,447.78,0.0,22.6325,7280.05
2022-08-22 03:00:00,450.02,0.0,28.4825,7354.0325
2022-08-22 04:00:00,497.08,0.0,22.66,7661.025
2022-08-22 05:00:00,561.66,6.625,15.295,8369.1675
2022-08-22 06:00:00,599.9,221.05,15.1375,9211.125
2022-08-22 07:00:00,610.0,822.0375,24.37,9841.5675
2022-08-22 08:00:00,595.59,1582.2025,56.9225,10201.305
2022-08-22 09:00:00,583.46,2361.4,105.8925,10436.68
2022-08-22 10:00:00,567.5,3134.225,115.4025,10531.8375
2022-08-22 11:00:00,527.29,3654.565,81.115,10336.5475
2022-08-22 12:00:00,539.45,3633.8725,45.86,10395.76
2022-08-22 13:00:00,550.83,3175.8725,24.8175,10226.4125
2022-08-22 14:00:00,577.2,2632.98,16.0175,10045.09
2022-08-22 15:00:00,586.67,2087.37,10.8325,9933.4325
2022-08-22 16:00:00,613.55,1573.9975,9.0725,10020.0125
2022-08-22 17:00:00,640.0,1025.1575,30.11,10105.3075
2022-08-22 18:00:00,644.23,429.69,54.665,9805.405
2022-08-22 19:00:00,679.97,57.48,44.3775,9576.84
2022-08-22 20:00:00,631.07,0.0,53.1725,9436.8475
2022-08-22 21:00:00,588.86,0.0,85.2975,9471.7725
2022-08-22 22:00:00,545.0,0.0,135.17,9045.9225
2022-08-22 23:00:00,550.0,0.0,58.0375,8368.4425
2022-08-23 00:00:00,504.73,0.0,69.7825,8173.1175
2022-08-23 01:00:00,507.0,0.0,89.4725,7945.28
2022-08-23 02:00:00,500.57,0.0,115.2275,7819.21
2022-08-23 03:00:00,503.32,0.0,157.73,7816.1925
2022-08-23 04:00:00,531.02,0.0,182.125,7999.14
2022-08-23 05:00:00,627.95,5.3275,193.21,8604.535
2022-08-23 06:00:00,668.21,214.3275,207.7375,9248.9675
2022-08-23 07:00:00,680.0,778.355,258.93,9908.5425
2022-08-23 08:00:00,640.1,1544.1,321.7075,10324.345
2022-08-23 09:00:00,614.01,2337.775,372.54,10494.2775
2022-08-23 10:00:00,538.65,2847.42,389.7675,10622.0325
2022-08-23 11:00:00,511.33,3066.6775,379.0275,10508.9575
2022-08-23 12:00:00,496.33,3081.115,354.865,10534.75
2022-08-23 13:00:00,550.03,2991.795,346.1175,10410.6275
2022-08-23 14:00:00,572.82,2817.975,385.435,10217.54
2022-08-23 15:00:00,604.43,2468.555,445.2725,10135.9325
2022-08-23 16:00:00,648.15,1870.3075,484.3275,10237.3925
2022-08-23 17:00:00,713.65,1134.915,509.645,10210.4375
2022-08-23 18:00:00,794.95,425.955,500.3475,9945.3275
2022-08-23 19:00:00,771.0,51.8875,471.14,9660.165
2022-08-23 20:00:00,708.83,0.0,459.2425,9514.105
2022-08-23 21:00:00,644.0,0.0,467.0575,9466.2875
2022-08-23 22:00:00,599.99,0.0,459.045,9131.7
2022-08-23 23:00:00,581.8,0.0,591.2975,8465.5825
2022-08-24 00:00:00,550.0,0.0,491.91,8146.715
2022-08-24 01:00:00,550.19,0.0,390.6175,7992.545
2022-08-24 02:00:00,535.98,0.0,319.35,7888.3975
2022-08-24 03:00:00,539.01,0.0,271.8075,7898.7825
2022-08-24 04:00:00,574.18,0.0,232.65,8126.305
2022-08-24 05:00:00,648.0,5.0825,195.42,8711.435
2022-08-24 06:00:00,683.25,213.2375,158.01,9443.9625
2022-08-24 07:00:00,694.26,891.9275,130.4425,10083.8725
2022-08-24 08:00:00,649.92,1818.0975,112.8475,10456.9225
2022-08-24 09:00:00,534.84,2624.76,92.155,10532.9975
2022-08-24 10:00:00,527.36,3184.535,60.025,10709.17
2022-08-24 11:00:00,462.98,3508.815,26.6325,10666.1375
2022-08-24 12:00:00,502.74,3493.5625,6.76,10602.635
2022-08-24 13:00:00,501.7,3247.465,0.7025,10502.5625
2022-08-24 14:00:00,555.75,2917.7075,0.135,10391.805
2022-08-24 15:00:00,584.08,2510.7,0.195,10310.315
2022-08-24 16:00:00,672.33,1909.83,4.22,10475.815
2022-08-24 17:00:00,750.0,1163.805,33.0825,10394.3975
2022-08-24 18:00:00,850.0,423.95,104.3025,10087.9625
2022-08-24 19:00:00,783.56,49.7775,204.1625,9906.685
2022-08-24 20:00:00,724.78,0.0,306.135,9769.6825
2022-08-24 21:00:00,659.37,0.0,377.3675,9678.005
2022-08-24 22:00:00,571.15,0.0,445.1975,9254.25
